,previous_qualification,previous_qualification_grade_,mother_s_qualification,father_s_qualification,mother_s_occupation,father_s_occupation,admission_grade,educational_special_needs,gender,age_at_enrollment,international,unemployment_rate,inflation_rate,gdp,target
2686,1,126.0,1,38,141,192,122.5,0,1,20,0,8.9,1.4,3.51,Enrolled
2687,1,130.0,19,38,9,8,115.7,0,1,20,0,8.9,1.4,3.51,Enrolled
2688,1,140.0,19,19,90,90,120.0,0,1,31,0,12.7,3.7,-1.7,Dropout
2689,1,140.0,37,19,9,9,166.0,0,1,20,0,9.4,-0.8,-3.12,Enrolled
2690,1,145.0,1,38,90,8,132.8,0,1,21,0,10.8,1.4,1.74,Dropout
2691,1,133.1,19,19,9,7,100.0,0,1,21,0,16.2,0.3,-0.92,Dropout
2692,1,127.0,1,4,9,10,121.8,0,1,19,0,16.2,0.3,-0.92,Graduate
2693,1,114.0,19,19,4,4,109.5,0,1,20,0,8.9,1.4,3.51,Graduate
2694,1,140.0,38,1,9,4,138.3,0,1,18,0,12.4,0.5,1.79,Graduate
2695,1,140.0,1,1,4,3,131.6,0,1,18,0,16.2,0.3,-0.92,Graduate
2696,1,120.0,1,2,144,123,125.3,0,1,30,0,12.4,0.5,1.79,Enrolled
2697,19,133.1,19,19,3,1,101.5,0,1,34,0,15.5,2.8,-4.06,Dropout
2698,1,115.0,19,19,191,171,109.1,0,1,21,0,11.1,0.6,2.02,Enrolled
2699,39,123.9,37,1,9,7,123.9,0,1,20,0,16.2,0.3,-0.92,Dropout
2700,1,157.0,37,37,9,9,143.0,0,1,18,0,12.7,3.7,-1.7,Graduate
2701,1,127.0,1,1,4,3,126.3,0,1,21,0,16.2,0.3,-0.92,Dropout
2702,1,120.0,3,1,2,2,113.3,0,1,26,0,12.4,0.5,1.79,Dropout
2703,1,130.0,38,19,7,3,119.9,0,1,20,0,9.4,-0.8,-3.12,Dropout
2704,39,140.0,1,38,1,9,140.0,0,1,25,0,15.5,2.8,-4.06,Dropout
2705,1,109.0,1,1,4,4,108.0,0,1,19,0,7.6,2.6,0.32,Enrolled
2706,1,143.0,19,5,4,1,100.0,0,1,24,0,9.4,-0.8,-3.12,Dropout
2707,1,125.0,3,3,2,2,132.4,0,1,20,0,7.6,2.6,0.32,Graduate
2708,1,136.0,1,3,9,5,137.1,0,1,20,0,12.7,3.7,-1.7,Dropout
2709,1,157.0,3,1,9,6,138.1,0,0,18,0,10.8,1.4,1.74,Graduate
2710,1,160.0,19,3,9,2,130.0,0,0,25,0,12.7,3.7,-1.7,Enrolled
2711,1,116.0,38,37,9,6,109.7,0,0,22,0,11.1,0.6,2.02,Graduate
2712,1,113.0,37,37,0,6,128.2,0,0,41,0,9.4,-0.8,-3.12,Dropout
2713,1,130.0,37,38,7,9,117.8,0,0,19,0,12.7,3.7,-1.7,Dropout
2714,1,150.0,3,3,3,4,150.0,0,0,21,0,13.9,-0.3,0.79,Graduate
2715,1,110.0,1,1,5,5,160.0,0,0,30,0,13.9,-0.3,0.79,Dropout
2716,1,101.0,38,38,9,9,104.5,0,0,21,0,11.1,0.6,2.02,Graduate
2717,1,110.0,19,38,9,9,112.8,0,0,26,0,10.8,1.4,1.74,Enrolled
2718,1,133.1,1,1,9,4,100.0,0,0,21,1,11.1,0.6,2.02,Graduate
2719,1,138.0,1,1,3,4,132.5,0,0,18,0,10.8,1.4,1.74,Graduate
2720,1,138.0,3,1,1,4,123.3,0,0,19,0,12.4,0.5,1.79,Graduate
2721,1,141.0,1,38,9,8,128.9,0,0,18,0,8.9,1.4,3.51,Graduate
2722,1,129.0,2,3,2,2,128.3,0,0,19,0,12.7,3.7,-1.7,Enrolled
2723,1,127.0,3,3,2,5,100.0,0,0,21,0,13.9,-0.3,0.79,Enrolled
2724,1,133.0,19,1,9,3,120.1,0,0,18,0,13.9,-0.3,0.79,Dropout
2725,1,100.0,37,37,7,7,160.0,0,0,24,0,10.8,1.4,1.74,Graduate
2726,1,138.0,4,5,2,2,123.0,0,0,21,0,12.7,3.7,-1.7,Enrolled
2727,39,150.0,19,19,9,9,150.0,0,0,23,0,16.2,0.3,-0.92,Graduate
2728,1,129.0,38,19,5,7,124.0,0,0,18,0,10.8,1.4,1.74,Graduate
2729,1,130.0,4,1,2,9,120.0,0,0,26,0,11.1,0.6,2.02,Enrolled
2730,1,133.0,38,38,5,8,120.4,0,0,20,0,9.4,-0.8,-3.12,Graduate
2731,1,133.0,4,1,5,5,131.6,0,0,18,0,11.1,0.6,2.02,Graduate
2732,1,107.0,2,12,3,10,104.2,0,0,20,0,11.1,0.6,2.02,Graduate
2733,1,131.0,19,19,4,4,122.0,0,0,20,0,12.7,3.7,-1.7,Enrolled
2734,1,118.0,1,19,4,10,110.7,1,0,18,0,12.7,3.7,-1.7,Enrolled
2735,1,136.0,1,12,9,10,121.7,0,0,22,0,12.4,0.5,1.79,Graduate
2736,1,125.0,37,37,9,9,126.0,0,0,20,0,7.6,2.6,0.32,Graduate
2737,1,137.0,1,37,9,9,128.4,0,0,19,0,13.9,-0.3,0.79,Graduate
2738,1,144.0,3,1,2,4,134.9,0,0,18,0,15.5,2.8,-4.06,Dropout
2739,1,146.0,38,37,6,6,143.9,0,0,18,0,13.9,-0.3,0.79,Graduate
2740,1,145.0,37,1,9,9,145.0,0,0,19,0,10.8,1.4,1.74,Graduate
2741,1,126.0,19,38,9,9,132.0,0,0,19,0,10.8,1.4,1.74,Graduate
2742,1,141.0,34,34,0,0,136.1,0,0,24,0,7.6,2.6,0.32,Graduate
2743,1,141.0,37,37,4,4,138.9,0,0,21,0,10.8,1.4,1.74,Graduate
2744,1,133.1,1,1,3,3,102.0,0,0,20,0,11.1,0.6,2.02,Graduate
2745,1,133.1,19,19,4,7,123.0,0,0,28,0,13.9,-0.3,0.79,Dropout
2746,1,127.0,37,19,9,8,137.5,0,0,21,0,7.6,2.6,0.32,Graduate
2747,1,106.0,37,38,191,163,102.2,0,1,20,0,11.1,0.6,2.02,Enrolled
2748,1,130.0,3,2,2,6,105.3,0,1,36,0,16.2,0.3,-0.92,Dropout
2749,1,110.0,37,37,9,9,130.0,0,1,42,0,12.7,3.7,-1.7,Dropout
2750,1,150.0,37,37,9,7,122.5,0,1,47,0,7.6,2.6,0.32,Dropout
2751,1,160.0,1,38,4,7,112.0,0,1,25,0,9.4,-0.8,-3.12,Dropout
2752,12,170.0,1,37,3,5,110.0,0,1,25,0,15.5,2.8,-4.06,Graduate
2753,19,133.1,19,37,6,8,149.5,0,1,48,0,12.4,0.5,1.79,Dropout
2754,1,120.0,38,38,9,7,141.0,0,1,32,0,10.8,1.4,1.74,Graduate
2755,40,130.0,38,38,9,7,130.0,0,1,38,0,8.9,1.4,3.51,Dropout
2756,40,130.0,37,37,5,5,130.0,0,1,37,0,15.5,2.8,-4.06,Graduate
2757,1,120.0,37,37,9,9,104.0,0,1,26,0,10.8,1.4,1.74,Dropout
2758,39,110.0,3,5,2,2,110.0,0,1,23,0,13.9,-0.3,0.79,Dropout
2759,39,120.0,38,19,3,5,120.0,0,1,23,0,15.5,2.8,-4.06,Enrolled
2760,39,130.0,2,3,9,6,130.0,0,1,20,0,12.4,0.5,1.79,Enrolled
2761,4,150.0,3,38,3,7,127.0,0,1,26,0,11.1,0.6,2.02,Dropout
2762,1,120.0,37,37,9,5,100.0,0,0,45,0,12.7,3.7,-1.7,Enrolled
2763,19,100.0,37,37,5,5,111.0,0,0,26,0,7.6,2.6,0.32,Enrolled
2764,3,133.1,9,9,90,90,130.0,0,0,26,0,7.6,2.6,0.32,Graduate
2765,1,130.0,37,37,9,9,130.1,0,0,25,0,10.8,1.4,1.74,Enrolled
2766,1,145.0,1,1,4,4,127.5,0,0,18,0,9.4,-0.8,-3.12,Graduate
2767,3,130.0,37,37,7,7,130.0,0,0,27,0,12.7,3.7,-1.7,Graduate
2768,1,115.0,19,1,5,90,115.0,0,0,24,0,10.8,1.4,1.74,Dropout
2769,1,124.0,38,19,6,10,126.8,0,0,20,0,15.5,2.8,-4.06,Graduate
2770,1,124.0,1,19,9,8,116.7,0,0,18,0,15.5,2.8,-4.06,Dropout
2771,1,134.0,19,38,7,7,128.5,0,0,18,0,12.7,3.7,-1.7,Graduate
2772,1,137.0,37,37,9,9,127.5,0,0,18,0,9.4,-0.8,-3.12,Graduate
2773,1,124.0,19,37,3,8,117.5,0,1,19,0,9.4,-0.8,-3.12,Enrolled
2774,1,136.0,1,1,4,4,148.8,0,0,19,0,9.4,-0.8,-3.12,Graduate
2775,1,126.0,12,1,5,10,120.2,0,0,19,0,12.4,0.5,1.79,Enrolled
2776,1,142.0,38,37,9,5,127.3,0,0,18,0,10.8,1.4,1.74,Graduate
2777,1,141.0,19,37,9,9,136.1,0,0,18,0,12.7,3.7,-1.7,Enrolled
2778,1,129.0,3,3,5,5,122.4,0,0,19,0,12.7,3.7,-1.7,Enrolled
2779,3,130.0,1,37,4,9,130.0,0,0,23,0,15.5,2.8,-4.06,Graduate
2780,1,136.0,19,19,4,7,121.7,0,0,21,0,13.9,-0.3,0.79,Graduate
2781,1,137.0,38,38,5,7,122.7,0,0,18,0,16.2,0.3,-0.92,Graduate
2782,1,125.0,34,37,9,9,129.2,0,0,20,0,10.8,1.4,1.74,Dropout
2783,1,119.0,19,37,5,5,105.0,0,0,23,0,16.2,0.3,-0.92,Enrolled
2784,1,132.0,37,37,9,7,129.9,0,0,20,0,10.8,1.4,1.74,Enrolled
2785,1,152.0,37,37,5,7,136.3,0,0,18,0,13.9,-0.3,0.79,Graduate
2786,1,125.0,37,37,9,7,114.9,0,0,29,0,9.4,-0.8,-3.12,Graduate
2787,9,133.1,38,1,5,4,102.0,0,1,28,0,7.6,2.6,0.32,Dropout
2788,1,120.0,37,37,7,7,111.3,0,1,19,0,9.4,-0.8,-3.12,Enrolled
2789,1,148.0,19,19,7,7,130.9,0,1,24,0,10.8,1.4,1.74,Dropout
2790,1,133.1,37,37,9,7,100.0,0,1,33,0,15.5,2.8,-4.06,Dropout
2791,1,115.0,19,37,5,7,112.9,0,1,19,0,9.4,-0.8,-3.12,Dropout
2792,1,120.0,38,19,9,3,112.7,0,1,19,0,11.1,0.6,2.02,Graduate
2793,1,133.1,37,37,7,7,143.0,0,1,37,0,12.7,3.7,-1.7,Graduate
2794,1,168.0,38,37,9,8,155.1,0,1,18,0,12.7,3.7,-1.7,Graduate
2795,1,130.0,37,37,9,9,127.6,0,1,29,0,7.6,2.6,0.32,Enrolled
2796,38,133.1,37,37,9,3,146.6,0,1,37,0,13.9,-0.3,0.79,Graduate
2797,1,137.0,37,37,9,9,141.0,0,1,36,0,12.4,0.5,1.79,Dropout
2798,1,123.0,1,38,7,7,120.6,0,1,19,0,8.9,1.4,3.51,Graduate
2799,1,150.0,19,1,9,3,110.0,0,1,33,0,9.4,-0.8,-3.12,Graduate
2800,1,120.0,1,1,5,7,108.6,0,1,34,0,15.5,2.8,-4.06,Dropout
2801,1,145.0,3,19,3,8,134.9,0,0,18,0,12.4,0.5,1.79,Graduate
2802,39,120.0,3,1,2,4,120.0,0,0,20,0,12.4,0.5,1.79,Dropout
2803,1,142.0,19,37,4,7,141.3,0,0,19,0,13.9,-0.3,0.79,Graduate
2804,1,147.0,19,19,9,1,135.6,0,0,20,0,13.9,-0.3,0.79,Graduate
2805,1,125.0,19,19,9,9,121.5,0,0,19,0,12.4,0.5,1.79,Graduate
2806,1,126.0,19,19,9,9,125.0,0,0,19,0,12.4,0.5,1.79,Graduate
2807,1,132.0,37,19,9,7,119.1,0,0,22,1,9.4,-0.8,-3.12,Graduate
2808,1,122.0,12,12,5,7,126.6,0,0,18,0,11.1,0.6,2.02,Enrolled
2809,1,123.0,1,38,9,9,116.7,0,0,18,0,12.4,0.5,1.79,Graduate
2810,1,126.0,1,19,131,181,120.1,0,0,19,0,12.4,0.5,1.79,Enrolled
2811,1,128.0,38,37,9,9,124.9,0,0,19,0,12.7,3.7,-1.7,Graduate
2812,1,100.0,19,1,1,90,114.0,0,0,31,0,7.6,2.6,0.32,Dropout
2813,1,140.0,1,1,4,3,131.1,0,0,18,0,11.1,0.6,2.02,Graduate
2814,1,145.0,1,19,9,9,129.3,0,0,19,0,10.8,1.4,1.74,Graduate
2815,1,143.0,3,38,2,10,129.7,0,0,18,0,13.9,-0.3,0.79,Graduate
2816,1,132.0,37,38,9,5,120.8,0,0,19,0,15.5,2.8,-4.06,Graduate
2817,1,130.0,19,19,9,6,135.0,0,0,19,0,7.6,2.6,0.32,Graduate
2818,1,129.0,37,37,9,7,117.8,0,0,19,0,10.8,1.4,1.74,Enrolled
2819,3,124.4,37,34,0,0,130.0,0,0,30,0,7.6,2.6,0.32,Graduate
2820,1,127.0,19,1,5,5,117.6,0,0,18,0,16.2,0.3,-0.92,Enrolled
2821,1,144.0,1,1,3,6,130.8,0,0,18,0,12.7,3.7,-1.7,Graduate
2822,1,121.0,5,3,2,3,111.9,0,0,21,0,12.7,3.7,-1.7,Dropout
2823,1,150.0,1,38,4,9,145.9,0,0,19,0,13.9,-0.3,0.79,Graduate
2824,1,115.0,1,1,4,4,109.1,0,0,19,0,12.4,0.5,1.79,Enrolled
2825,1,125.0,3,19,4,8,120.3,0,0,19,0,13.9,-0.3,0.79,Enrolled
2826,1,117.0,19,19,4,4,113.5,0,0,19,0,8.9,1.4,3.51,Dropout
2827,1,121.0,1,19,4,7,135.4,0,0,19,0,8.9,1.4,3.51,Graduate
2828,1,140.0,37,37,9,6,130.2,0,0,39,0,16.2,0.3,-0.92,Graduate
2829,1,129.0,3,4,2,2,136.4,0,0,18,0,7.6,2.6,0.32,Enrolled
2830,1,130.0,3,1,9,9,126.9,0,0,20,0,12.7,3.7,-1.7,Dropout
2831,1,131.0,19,38,3,10,119.8,0,0,19,0,8.9,1.4,3.51,Graduate
2832,1,137.0,1,1,4,7,124.4,0,0,18,0,11.1,0.6,2.02,Enrolled
2833,1,150.0,3,3,2,2,120.0,0,0,34,0,11.1,0.6,2.02,Enrolled
2834,1,117.0,37,37,9,9,111.8,0,0,22,0,7.6,2.6,0.32,Enrolled
2835,1,133.1,19,19,7,7,130.0,0,0,24,0,13.9,-0.3,0.79,Graduate
2836,1,130.0,19,37,7,10,138.0,0,0,34,0,7.6,2.6,0.32,Graduate
2837,1,110.0,34,34,0,0,114.6,0,0,46,0,7.6,2.6,0.32,Dropout
2838,1,140.0,37,37,9,8,108.0,0,0,50,0,9.4,-0.8,-3.12,Enrolled
2839,1,140.0,37,37,9,5,140.0,0,0,37,0,15.5,2.8,-4.06,Dropout
2840,1,148.0,38,19,4,9,134.7,0,0,18,0,8.9,1.4,3.51,Graduate
2841,1,130.0,37,37,6,6,110.0,0,0,25,0,11.1,0.6,2.02,Enrolled
2842,1,140.0,37,37,9,6,104.8,0,0,46,0,15.5,2.8,-4.06,Graduate
2843,1,160.0,3,1,2,5,126.5,0,0,30,0,13.9,-0.3,0.79,Graduate
2844,1,130.0,37,37,9,9,118.1,0,0,37,0,12.7,3.7,-1.7,Dropout
2845,1,120.0,37,37,9,9,119.9,0,0,50,0,12.7,3.7,-1.7,Enrolled
2846,39,160.0,38,38,9,6,160.0,0,0,20,0,12.4,0.5,1.79,Graduate
2847,12,133.1,34,34,99,99,100.5,0,0,39,0,11.1,0.6,2.02,Dropout
2848,19,133.1,37,37,9,6,110.0,0,0,53,0,15.5,2.8,-4.06,Dropout
2849,1,100.0,37,37,9,9,100.0,0,0,54,0,15.5,2.8,-4.06,Dropout
2850,39,140.0,3,3,4,2,140.0,0,0,19,0,13.9,-0.3,0.79,Graduate
2851,1,109.0,1,1,4,4,109.0,0,0,20,0,8.9,1.4,3.51,Dropout
2852,1,130.0,1,37,4,5,120.9,0,0,18,0,8.9,1.4,3.51,Graduate
2853,42,130.0,1,1,144,144,125.8,0,0,21,0,8.9,1.4,3.51,Graduate
2854,1,164.0,1,1,5,3,161.2,0,0,18,0,13.9,-0.3,0.79,Graduate
2855,1,125.0,19,19,9,10,122.0,0,0,19,0,11.1,0.6,2.02,Dropout
2856,1,137.0,1,1,9,9,127.9,0,0,18,0,11.1,0.6,2.02,Dropout
2857,1,133.0,1,3,3,3,135.8,0,0,19,0,11.1,0.6,2.02,Graduate
2858,1,163.0,1,1,4,3,149.7,0,0,18,0,13.9,-0.3,0.79,Dropout
2859,1,160.0,2,1,4,4,137.3,0,0,19,0,12.7,3.7,-1.7,Graduate
2860,12,133.1,34,34,0,0,106.0,0,0,48,0,7.6,2.6,0.32,Enrolled
2861,1,120.0,37,37,9,9,110.0,0,0,34,0,13.9,-0.3,0.79,Graduate
2862,1,140.0,3,3,2,2,146.4,0,0,18,0,7.6,2.6,0.32,Graduate
2863,1,140.0,37,37,9,9,121.0,0,0,50,0,10.8,1.4,1.74,Graduate
2864,1,140.0,37,37,6,6,125.2,0,0,41,0,12.4,0.5,1.79,Graduate
2865,1,115.0,1,1,5,5,119.6,0,0,22,0,7.6,2.6,0.32,Dropout
2866,1,140.0,37,37,9,9,142.8,0,0,43,0,7.6,2.6,0.32,Graduate
2867,19,133.1,3,19,90,90,123.5,0,0,50,0,10.8,1.4,1.74,Dropout
2868,19,133.1,37,37,9,9,100.0,0,0,60,0,13.9,-0.3,0.79,Graduate
2869,1,110.0,37,37,9,10,140.0,0,0,41,0,9.4,-0.8,-3.12,Enrolled
2870,19,133.1,37,37,9,9,150.3,0,0,47,0,7.6,2.6,0.32,Graduate
2871,3,116.0,3,3,2,2,128.2,0,0,22,0,11.1,0.6,2.02,Graduate
2872,1,110.0,37,37,9,6,114.3,0,0,41,0,10.8,1.4,1.74,Dropout
2873,1,140.0,38,37,5,6,117.3,0,0,28,0,7.6,2.6,0.32,Enrolled
2874,2,120.0,37,37,4,9,120.0,0,0,32,0,10.8,1.4,1.74,Graduate
2875,12,133.1,37,34,90,90,110.7,0,0,50,0,7.6,2.6,0.32,Dropout
2876,1,160.0,1,37,9,10,118.0,0,0,53,0,8.9,1.4,3.51,Enrolled
2877,1,133.1,3,3,4,4,169.2,0,0,54,1,12.4,0.5,1.79,Dropout
2878,1,120.0,37,37,9,7,106.8,0,0,49,0,13.9,-0.3,0.79,Enrolled
2879,1,133.1,37,37,4,7,100.0,0,0,34,0,12.7,3.7,-1.7,Dropout
2880,1,133.1,38,37,5,7,144.5,0,0,45,0,16.2,0.3,-0.92,Dropout
2881,19,133.1,37,37,9,7,134.5,0,0,47,0,12.4,0.5,1.79,Graduate
2882,1,122.0,19,19,5,5,114.3,0,0,22,0,9.4,-0.8,-3.12,Enrolled
2883,1,133.1,37,37,9,9,113.4,0,0,33,0,12.4,0.5,1.79,Dropout
2884,1,140.0,37,37,9,9,128.0,0,0,43,0,8.9,1.4,3.51,Graduate
2885,3,120.0,37,37,6,6,120.0,0,0,54,0,15.5,2.8,-4.06,Graduate
2886,2,130.0,37,37,5,7,147.5,0,0,39,0,12.7,3.7,-1.7,Graduate
2887,1,120.0,37,37,9,9,120.7,0,0,39,0,7.6,2.6,0.32,Graduate
2888,1,153.0,19,37,9,9,153.7,0,0,18,0,15.5,2.8,-4.06,Graduate
2889,1,131.0,37,37,9,7,121.9,0,0,19,0,16.2,0.3,-0.92,Graduate
2890,1,126.0,38,19,9,6,119.4,0,0,18,0,8.9,1.4,3.51,Graduate
2891,12,110.0,34,34,0,0,157.8,0,0,44,0,7.6,2.6,0.32,Graduate
2892,1,150.0,3,1,3,9,154.0,0,0,27,0,12.4,0.5,1.79,Dropout
2893,1,131.0,1,19,4,7,135.9,0,0,18,0,8.9,1.4,3.51,Graduate
2894,1,130.0,34,34,0,0,130.0,0,0,45,0,9.4,-0.8,-3.12,Dropout
2895,1,122.0,38,37,9,9,118.9,0,0,20,0,7.6,2.6,0.32,Graduate
2896,1,151.0,37,37,9,9,152.4,0,0,40,0,10.8,1.4,1.74,Graduate
2897,1,120.0,37,37,6,6,147.8,0,0,40,0,13.9,-0.3,0.79,Enrolled
2898,1,136.0,3,3,2,2,100.0,0,0,18,0,13.9,-0.3,0.79,Graduate
2899,1,140.0,3,19,3,8,129.0,0,0,21,0,12.7,3.7,-1.7,Graduate
2900,1,131.0,2,1,3,3,148.9,0,0,20,0,9.4,-0.8,-3.12,Graduate
2901,2,120.0,37,37,9,8,120.0,0,0,36,0,9.4,-0.8,-3.12,Enrolled
2902,3,170.0,19,19,4,4,170.0,0,0,27,0,9.4,-0.8,-3.12,Dropout
2903,1,100.0,38,38,9,9,130.0,0,0,32,1,12.7,3.7,-1.7,Graduate
2904,1,116.0,1,1,3,3,119.2,0,0,18,0,8.9,1.4,3.51,Graduate
2905,1,133.1,37,37,9,7,129.0,0,0,37,0,16.2,0.3,-0.92,Dropout
2906,1,136.0,3,1,2,3,132.5,0,0,19,0,10.8,1.4,1.74,Graduate
2907,1,160.0,37,38,7,5,115.0,0,0,41,0,10.8,1.4,1.74,Graduate
2908,1,140.0,1,37,4,9,128.0,0,0,18,0,7.6,2.6,0.32,Graduate
2909,1,130.0,37,37,90,90,125.1,0,0,21,0,7.6,2.6,0.32,Graduate
2910,1,140.0,1,19,3,9,140.0,0,0,23,0,12.4,0.5,1.79,Dropout
2911,1,123.0,1,1,3,3,120.9,0,0,18,0,13.9,-0.3,0.79,Dropout
2912,1,143.0,19,19,4,4,135.3,0,0,18,0,9.4,-0.8,-3.12,Graduate
2913,1,133.1,34,34,99,99,125.2,0,0,21,0,7.6,2.6,0.32,Dropout
2914,1,136.0,22,30,0,8,135.7,0,0,19,0,7.6,2.6,0.32,Graduate
2915,1,133.1,37,37,9,9,110.0,0,0,47,0,9.4,-0.8,-3.12,Dropout
2916,1,133.1,37,37,9,9,119.0,0,0,48,0,10.8,1.4,1.74,Enrolled
2917,3,110.0,37,37,9,9,110.0,0,0,39,0,16.2,0.3,-0.92,Graduate
2918,1,118.0,38,38,7,7,115.2,0,0,19,0,11.1,0.6,2.02,Graduate
2919,2,110.0,37,37,9,9,112.9,0,0,38,0,9.4,-0.8,-3.12,Dropout
2920,19,133.1,19,1,9,9,119.4,0,0,27,0,8.9,1.4,3.51,Dropout
2921,1,162.0,19,19,4,7,152.9,0,0,18,0,12.4,0.5,1.79,Graduate
2922,1,155.0,19,37,4,5,117.5,0,0,34,0,12.7,3.7,-1.7,Enrolled
2923,19,133.1,37,37,4,4,98.5,0,0,48,0,15.5,2.8,-4.06,Dropout
2924,1,150.0,34,34,0,0,108.0,0,0,25,0,7.6,2.6,0.32,Dropout
2925,1,133.1,19,37,6,6,120.0,0,0,32,0,12.7,3.7,-1.7,Graduate
2926,1,154.0,37,37,9,7,150.2,0,0,18,0,16.2,0.3,-0.92,Graduate
2927,39,140.0,1,3,4,6,139.2,0,0,20,0,12.4,0.5,1.79,Graduate
2928,1,158.0,19,37,9,7,130.0,0,0,20,0,7.6,2.6,0.32,Graduate
2929,1,122.0,37,37,9,3,115.7,0,0,20,0,9.4,-0.8,-3.12,Dropout
2930,1,136.0,1,1,4,4,127.0,0,0,19,0,9.4,-0.8,-3.12,Enrolled
2931,9,133.1,37,34,90,90,118.1,0,0,39,0,7.6,2.6,0.32,Dropout
2932,1,132.0,6,6,0,4,119.1,0,0,29,0,10.8,1.4,1.74,Dropout
2933,1,130.0,37,37,6,6,111.9,0,0,36,0,12.7,3.7,-1.7,Dropout
2934,1,144.0,19,19,9,9,130.5,0,0,18,0,12.7,3.7,-1.7,Graduate
2935,12,133.1,34,34,0,0,135.0,0,0,51,0,7.6,2.6,0.32,Dropout
2936,1,133.1,34,34,90,90,130.0,0,0,23,1,7.6,2.6,0.32,Dropout
2937,1,150.0,29,10,6,6,150.0,0,0,21,0,10.8,1.4,1.74,Dropout
2938,1,150.0,34,34,0,0,150.2,0,0,28,0,9.4,-0.8,-3.12,Dropout
2939,1,110.0,37,37,9,3,127.1,0,0,34,0,7.6,2.6,0.32,Enrolled
2940,1,100.0,37,37,6,5,107.5,0,0,41,0,12.7,3.7,-1.7,Dropout
2941,3,100.0,37,37,9,9,130.0,0,0,43,0,9.4,-0.8,-3.12,Graduate
2942,1,133.1,1,3,9,2,152.8,0,0,28,1,12.4,0.5,1.79,Enrolled
2943,1,145.0,40,1,2,4,160.1,0,0,19,0,8.9,1.4,3.51,Graduate
2944,1,130.0,19,19,9,1,140.0,0,0,26,0,15.5,2.8,-4.06,Graduate
2945,1,118.0,4,3,2,3,110.7,0,0,18,0,12.4,0.5,1.79,Graduate
2946,1,133.1,37,19,9,5,138.3,0,0,45,0,11.1,0.6,2.02,Dropout
2947,39,150.0,3,37,2,7,150.0,0,0,19,0,12.4,0.5,1.79,Dropout
2948,1,113.0,4,1,3,10,112.3,0,0,20,0,11.1,0.6,2.02,Graduate
2949,1,136.0,1,19,5,5,122.0,0,0,18,0,7.6,2.6,0.32,Graduate
2950,1,140.0,3,3,4,2,141.7,0,0,27,0,12.4,0.5,1.79,Dropout
2951,1,131.0,19,38,5,5,118.4,0,0,20,0,13.9,-0.3,0.79,Graduate
2952,1,138.0,1,1,4,8,128.7,0,0,18,0,8.9,1.4,3.51,Graduate
2953,1,100.0,37,37,9,9,100.0,0,0,35,0,9.4,-0.8,-3.12,Enrolled
2954,1,140.0,37,37,9,9,100.8,1,0,26,0,16.2,0.3,-0.92,Dropout
2955,1,120.0,37,37,9,9,125.5,0,0,39,0,12.7,3.7,-1.7,Graduate
2956,1,139.0,37,37,9,9,124.0,0,0,18,0,7.6,2.6,0.32,Graduate
2957,3,130.0,37,37,9,5,130.0,0,0,36,0,16.2,0.3,-0.92,Dropout
2958,3,110.0,37,37,9,9,160.5,0,0,38,0,13.9,-0.3,0.79,Graduate
2959,19,133.1,37,19,3,7,100.0,0,0,45,0,7.6,2.6,0.32,Dropout
2960,1,133.1,2,2,2,2,103.0,0,0,62,0,10.8,1.4,1.74,Graduate
2961,1,133.1,1,1,9,1,103.0,0,0,20,0,10.8,1.4,1.74,Graduate
2962,1,139.0,19,37,9,9,131.5,0,0,18,0,10.8,1.4,1.74,Graduate
2963,1,134.0,1,1,3,4,121.4,0,0,18,0,9.4,-0.8,-3.12,Dropout
2964,3,160.0,1,3,4,9,137.3,0,0,23,0,9.4,-0.8,-3.12,Graduate
2965,1,124.0,19,19,9,9,138.4,0,0,19,0,13.9,-0.3,0.79,Dropout
2966,1,137.0,1,3,7,3,131.1,0,0,19,0,8.9,1.4,3.51,Graduate
2967,1,157.0,3,3,3,3,100.0,0,0,18,0,13.9,-0.3,0.79,Graduate
2968,1,138.0,4,1,2,1,133.0,0,0,18,0,9.4,-0.8,-3.12,Enrolled
2969,1,100.0,35,37,90,90,100.0,0,0,41,0,7.6,2.6,0.32,Graduate
2970,1,130.0,19,3,4,2,159.0,0,0,51,0,12.4,0.5,1.79,Graduate
2971,1,133.1,19,19,4,5,120.6,0,0,24,0,16.2,0.3,-0.92,Graduate
2972,3,120.0,19,1,9,5,134.0,0,0,25,0,16.2,0.3,-0.92,Dropout
2973,1,150.0,1,1,4,4,139.4,0,0,18,0,7.6,2.6,0.32,Enrolled
2974,1,128.0,37,37,9,9,116.5,0,0,20,0,7.6,2.6,0.32,Graduate
2975,1,124.0,1,19,123,103,113.9,1,0,19,0,13.9,-0.3,0.79,Dropout
2976,3,130.0,3,3,1,1,130.0,0,0,41,0,16.2,0.3,-0.92,Graduate
2977,1,132.0,1,19,9,9,129.9,0,0,19,0,8.9,1.4,3.51,Graduate
2978,12,133.1,1,3,3,2,133.7,0,0,28,0,16.2,0.3,-0.92,Dropout
2979,1,129.0,5,3,5,7,124.8,0,0,21,0,12.4,0.5,1.79,Graduate
2980,1,135.0,3,2,1,1,133.6,0,0,22,0,9.4,-0.8,-3.12,Dropout
2981,1,138.0,37,19,5,7,133.5,0,0,18,0,10.8,1.4,1.74,Graduate
2982,1,135.0,19,37,9,9,128.0,0,0,19,0,10.8,1.4,1.74,Graduate
